,gene function,organism,oualidia_1_counts,phylum,class,order,family
5320,chromosomal replication initiator protein DnaA,Nitrococcus mobilis Nb-231,1,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae
5321,chromosomal replication initiator protein DnaA,Rhodobacterales bacterium Y4I,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,
5322,chromosomal replication initiator protein DnaA,Roseobacter sp. GAI101,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5323,chromosome (plasmid) partitioning protein ParA/sporulation initiation inhibitor protein soj,Vibrio cholerae BX 330286,1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
5324,chromosome partition protein,Agrobacterium radiobacter K84,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
5325,chromosome partitioning ATPase,Flavobacterium johnsoniae UW101,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
5326,chromosome partitioning ATPase protein,Thiobacillus denitrificans ATCC 25259,8,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae
5327,chromosome partitioning ATPase protein-like protein,Dinoroseobacter shibae DFL 12,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5328,chromosome partitioning protei,Campylobacter jejuni subsp. jejuni 414,1,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae
5329,chromosome partitioning protein,Bdellovibrio bacteriovorus HD100,11,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae
5330,chromosome partitioning protein,Leifsonia xyli subsp. xyli str. CTCB07,1,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
5331,chromosome partitioning protein,marine actinobacterium PHSC20C1,9,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
5332,chromosome partitioning protein,unidentified eubacterium SCB49,1,,,,
5333,chromosome partitioning protein ParA,Chromobacterium violaceum ATCC 12472,1,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae
5334,chromosome partitioning protein ParA,Sulfitobacter sp. NAS-14.1,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5335,chromosome partitioning protein transcriptional regulator,Bacillus pumilus SAFR-032,1,Firmicutes,Bacilli,Bacillales,Bacillaceae
5336,chromosome partitioning protein transcriptional regulator,Mobiluncus mulieris ATCC 35243,5,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae
5337,chromosome segregation ATPase,Nocardioides sp. JS614,1,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae
5338,chromosome segregation DNA-binding protein,Saccharophagus degradans 2-40,2,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
5339,chromosome segregation SMC protei,Pseudomonas stutzeri A1501,2,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
5340,chromosome segregation and condensation protein A,Azotobacter vinelandii DJ,1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
5341,chromosome segregation and condensation protein ScpB,Xylanimonas cellulosilytica DSM 15894,1,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae
5342,chromosome segregation protein,Erythrobacter litoralis HTCC2594,2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae
5343,chromosome segregation protein SMC,Chromohalobacter salexigens DSM 3043,3,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae
5344,chromosome segregation protein SMC,Marinobacter aquaeolei VT8,1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
5345,chromosome segregation protein SMC,Methylocella silvestris BL2,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae
5346,chromosome segregation protein SMC,Novosphingobium aromaticivorans DSM 12444,1,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae
5347,ciliary dynein heavy chai,Pediculus humanus corporis,1,Arthropoda,Insecta,Phthiraptera,Pediculidae
5348,ciliary dynein heavy chai,Perkinsus marinus ATCC 50983,1,,,Perkinsida,Perkinsidae
5349,ciliary outer arm dynein beta heavy chain-related,Plasmodium yoelii yoelii str. 17XNL,2,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae
5350,circadian clock protein KaiC,Legionella pneumophila str. Paris,1,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae
5351,citrate lyas,Leptospira borgpetersenii serovar Hardjo-bovis JB197,1,Spirochaetes,Spirochaetia,,Leptospiraceae
5352,citrate synthase,Acinetobacter johnsonii SH046,1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
5353,citrate synthase,Candidatus Pelagibacter ubique HTCC1062,47,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
5354,citrate synthase,Marinomonas sp. MED121,1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
5355,citrate synthase,Methylobacillus flagellatus KT,2,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae
5356,citrate synthase,Rhodobacterales bacterium HTCC2255,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,
5357,citrate synthase I,Brevundimonas sp. BAL3,1,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae
5358,citrate synthase I,Coraliomargarita akajimensis DSM 45221,3,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae
5359,citrate transporter,Flavobacteriales bacterium ALC-1,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,
5360,clamp loade,Synechococcus phage syn9,27,,,Caudovirales,Myoviridae
5361,clamp loader subunit,Prochlorococcus phage P-SSM2,16,,,Caudovirales,Myoviridae
5362,class I/II aminotransferase,Methanoplanus petrolearius DSM 11571,1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae
5363,class V aminotransferase,Marinomonas sp. MWYL1,1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
5364,clathrin adaptor complexes medium subunit family protein,Arabidopsis thaliana,3,Streptophyta,,Brassicales,Brassicaceae
5365,co-chaperone GrpE,alpha proteobacterium HIMB114,26,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
5366,co-chaperone GrpE,gamma proteobacterium HTCC5015,1,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
5367,co-chaperonin GroES,Bifidobacterium adolescentis ATCC 15703,2,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae
5368,co-chaperonin GroES,Cytophaga hutchinsonii ATCC 33406,1,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae
5369,co-chaperonin GroES,Desulfovibrio vulgaris str. Hildenborough,1,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae
5370,co-chaperonin GroES,Pseudomonas fluorescens SBW25,1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
5371,coatomer protein comple,Danio rerio,1,Chordata,Actinopteri,Cypriniformes,Cyprinidae
5372,coatomer protein subunit beta2,Thalassiosira pseudonana CCMP1335,2,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae
5373,cob(I)alamin adenosyltransferas,Roseobacter denitrificans OCh 114,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5374,cob(I)yrinic acid,Pelagibaca bermudensis HTCC2601,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5375,cob(I)yrinic acid,Rhodobacterales bacterium HTCC2255,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,
5376,cob(I)yrinic acid,Roseovarius sp. 217,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5377,cobW protei,Rhodobacterales bacterium HTCC2255,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,
5378,cobalamin (vitamin B12) biosynthesis CbiX protein,Alkalilimnicola ehrlichii MLHE-1,1,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae
5379,cobalamin biosynthesis protein CobD,Roseovarius sp. TM1035,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5380,cobalamin biosynthesis protein CobS,Candidatus Pelagibacter ubique HTCC1062,46,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
5381,cobalamin synthesis protein P47K,Frankia symbiont of Datisca glomerata,1,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae
5382,cobalamin synthesis protein P47K,Rhodopseudomonas palustris DX-1,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
5383,cobalamin synthesis protein/P47K family protein,Marinomonas sp. MED121,1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
5384,cobalt chelatas,Parvibaculum lavamentivorans DS-1,5,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae
5385,cobalt chelatas,Ruegeria sp. TM1040,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5386,cobalt chelatas,Thauera sp. MZ1T,1,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
5387,cobalt chelatase,Brucella abortus bv. 4 str. 292,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae
5388,cobalt transporter ATP-binding subunit,Thermoanaerobacter tengcongensis MB4,1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae
5389,cobaltochelatas,Rhodobacteraceae bacterium HTCC2083,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5390,cobyric acid synthase,Sulfitobacter sp. EE-36,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5391,cobyrinic Acid,beta proteobacterium KB13,7,Proteobacteria,Betaproteobacteria,Methylophilales,
5392,coenzyme F420 hydrogenase/dehydrogenase beta subunit-like,Jannaschia sp. CCS1,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5393,coenzyme PQQ synthesis protein C,Grimontia hollisae CIP 101886,1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
5394,coiled-coil protein,Laccaria bicolor S238N-H82,1,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae
5395,cold shock-like protein,Gramella forsetii KT0803,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
5396,cold shock-like protein CspD,Vibrio sp. MED222,1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
5397,cold shock-like transcription regulator protein,Ralstonia solanacearum GMI1000,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
5398,cold-shock DNA-binding domain-containing protein,Frankia sp. EAN1pec,1,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae
5399,collagen triple helix repeat protein,Bacillus cereus 03BB102,1,Firmicutes,Bacilli,Bacillales,Bacillaceae
5400,competence damage-inducible protein A,Salmonella enterica subsp. enterica serovar Newport str. SL254,2,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae
5401,competence lipoprotein Com,Ruegeria pomeroyi DSS-3,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5402,competence lipoprotein ComL,Providencia rettgeri DSM 1131,1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae
5403,competence protein ComM,Roseobacter sp. MED193,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5404,competence-damage inducible protein,Streptomyces ghanaensis ATCC 14672,2,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae
5405,competence/damage-inducible protein CinA,Chitinophaga pinensis DSM 2588,1,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae
5406,competence/damage-inducible protein CinA,Coxiella burnetii RSA 334,1,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae
5407,competence/damage-inducible protein cina,Marivirga tractuosa DSM 4126,1,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae
5408,complex III subunit cyt,Candida dubliniensis CD36,1,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae
5409,component involved in Haem biosynthesis,Reclinomonas americana,2,,,,Histionidae
5410,component of SufBCD complex,Escherichia coli str. K-12 substr. MG1655,1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae
5411,condensation domain-containing protein,Nostoc punctiforme PCC 73102,1,Cyanobacteria,,Nostocales,Nostocaceae
5412,condensin subunit Smc,Methylobacillus flagellatus KT,2,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae
5413,coniferyl aldehyde dehydrogenase,marine gamma proteobacterium HTCC2143,1,Chordata,Mammalia,Rodentia,Muridae
5414,conserved Plasmodium protei,Plasmodium falciparum 3D7,2,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae
5415,conserved domain associated with flavoprotein oxygenase,Microscilla marina ATCC 23134,1,Bacteroidetes,Cytophagia,Cytophagales,Microscillaceae
5416,conserved domain protei,Verrucomicrobiae bacterium DG1235,2,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,
5417,conserved domain protein,Octadecabacter antarcticus 307,6,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5418,conserved domain protein,Rickettsia endosymbiont of Ixodes scapularis,1,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae
5419,conserved domain protein,delta proteobacterium NaphS2,1,Proteobacteria,Deltaproteobacteria,,
5420,conserved hypoothetical protein,Loktanella vestfoldensis SKA53,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5421,conserved hypothetical 8.8 kDa protein,Sinorhizobium fredii NGR234,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
5422,conserved hypothetical protei,Congregibacter litoralis KT71,4,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
5423,conserved hypothetical protein,Acinetobacter sp. SH024,1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
5424,conserved hypothetical protein,Aggregatibacter segnis ATCC 33393,1,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae
5425,conserved hypothetical protein,Bacteroides dorei 5_1_36/D4,1,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
5426,conserved hypothetical protein,Bacteroides sp. 1_1_6,2,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
5427,conserved hypothetical protein,Bacteroides sp. 2_1_33B,1,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
5428,conserved hypothetical protein,Bacteroides sp. 2_2_4,1,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
5429,conserved hypothetical protein,Bacteroides sp. 3_2_5,2,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
5430,conserved hypothetical protein,Bacteroides sp. D2,1,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
5431,conserved hypothetical protein,Bacteroides sp. D20,1,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
5432,conserved hypothetical protein,Burkholderia pseudomallei 1655,4,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
5433,conserved hypothetical protein,Burkholderia pseudomallei 406e,2,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
5434,conserved hypothetical protein,Campylobacterales bacterium GD 1,1,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae
5435,conserved hypothetical protein,Candidatus Pelagibacter sp. HTCC7211,64,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
5436,conserved hypothetical protein,Capnocytophaga ochracea F0287,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
5437,conserved hypothetical protein,Chryseobacterium gleum ATCC 35910,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
5438,conserved hypothetical protein,Citreicella sp. SE45,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5439,conserved hypothetical protein,Clostridium sp. 7_2_43FAA,1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
5440,conserved hypothetical protein,Francisella tularensis subsp. tularensis MA00-2987,1,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae
5441,conserved hypothetical protein,Mycobacterium tuberculosis KZN 605,2,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae
5442,conserved hypothetical protein,Neisseria sp. oral taxon 014 str. F0314,2,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae
5443,conserved hypothetical protein,Octadecabacter antarcticus 238,4,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5444,conserved hypothetical protein,Parascardovia denticolens DSM 10105,1,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae
5445,conserved hypothetical protein,Pedobacter saltans DSM 12145,4,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae
5446,conserved hypothetical protein,Polaribacter sp. MED152,14,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
5447,conserved hypothetical protein,Rhodobacteraceae bacterium HTCC2083,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5448,conserved hypothetical protein,Rhodobacteraceae bacterium KLH11,3,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5449,conserved hypothetical protein,Roseobacter sp. GAI101,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5450,conserved hypothetical protein,Ruegeria sp. R11,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5451,conserved hypothetical protein,Silicibacter lacuscaerulensis ITI-1157,4,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5452,conserved hypothetical protein,Silicibacter sp. TrichCH4B,3,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5453,conserved hypothetical protein,Sphingobacterium spiritivorum ATCC 33861,1,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae
5454,conserved hypothetical protein,Streptomyces albus J1074,1,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae
5455,conserved hypothetical protein,Thalassiobium sp. R2A62,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5456,conserved hypothetical protein,Vibrio sp. Ex25,1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
5457,conserved hypothetical protein,alpha proteobacterium HIMB114,86,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
5458,conserved hypothetical protein,beta proteobacterium KB13,3,Proteobacteria,Betaproteobacteria,Methylophilales,
5459,conserved hypothetical protein,delta proteobacterium NaphS2,1,Proteobacteria,Deltaproteobacteria,,
5460,conserved hypothetical protein,gamma proteobacterium NOR51-B,9,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
5461,conserved hypothetical protein,marine gamma proteobacterium HTCC2148,1,,,,
5462,conserved hypothetical protein TIGR00096,Candidatus Pelagibacter sp. HTCC7211,3,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
5463,conserved hypothetical protein TIGR00096,Ruegeria sp. R11,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
5464,conserved hypothetical protein TIGR00104,Thermococcus sp. AM4,1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae
5465,conserved hypothetical protein TIGR00149,beta proteobacterium KB13,1,Proteobacteria,Betaproteobacteria,Methylophilales,
5466,conserved hypothetical protein TIGR00149,marine gamma proteobacterium HTCC2148,1,,,,
5467,conserved hypothetical protein TIGR00275,gamma proteobacterium HTCC5015,2,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
5468,conserved hypothetical protein TIGR00278,Candidatus Pelagibacter sp. HTCC7211,1,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
5469,conserved hypothetical protein TIGR00299,delta proteobacterium NaphS2,1,Proteobacteria,Deltaproteobacteria,,
5470,contractile tail sheath protein,Synechococcus phage S-RSM4,9,,,Caudovirales,Myoviridae
5471,copia-type polyprotei,Danio rerio,1,Chordata,Actinopteri,Cypriniformes,Cyprinidae
5472,coproporphyrinogen III oxidas,Thalassiosira pseudonana CCMP1335,2,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae
